162 ms ; init
5026488 ms ; Button pressed (no action triggered)
5026729 ms ; Button pressed (no action triggered)
5026938 ms ; Button pressed (no action triggered)
5027453 ms ; Button pressed (no action triggered)
5027657 ms ; Button pressed (no action triggered)
5027857 ms ; Button pressed (no action triggered)
5028078 ms ; Button pressed (no action triggered)
5368341 ms ; Button pressed - Motor activated
5370115 ms ; Button pressed (while motor running)
5371011 ms ; Button pressed (while motor running)
5372450 ms ; Motor stopped - Micro switch triggered
5378384 ms ; Button pressed (no action triggered)
5378662 ms ; Button pressed (no action triggered)
5378891 ms ; Button pressed (no action triggered)
5379141 ms ; Button pressed (no action triggered)
5379364 ms ; Button pressed (no action triggered)
5381605 ms ; Button pressed (no action triggered)
5399288 ms ; Button pressed (no action triggered)
5399512 ms ; Button pressed (no action triggered)
5399769 ms ; Button pressed (no action triggered)
5400024 ms ; Button pressed (no action triggered)
6750118 ms ; Button pressed - Motor activated
6751503 ms ; Button pressed (while motor running)
6754290 ms ; Motor stopped - Micro switch triggered
6773892 ms ; Button pressed (no action triggered)
6775695 ms ; Button pressed (no action triggered)
6939919 ms ; Button pressed - Motor activated
6944065 ms ; Motor stopped - Micro switch triggered
6989321 ms ; Button pressed - Motor activated
6990608 ms ; Button pressed (while motor running)
6992733 ms ; Button pressed (while motor running)
6993452 ms ; Motor stopped - Micro switch triggered
7201746 ms ; Button pressed - Motor activated
7205843 ms ; Motor stopped - Micro switch triggered
7546545 ms ; Button pressed - Motor activated
7550680 ms ; Motor stopped - Micro switch triggered
7596769 ms ; Button pressed - Motor activated
7597914 ms ; Button pressed (while motor running)
7598110 ms ; Button pressed (while motor running)
7598324 ms ; Button pressed (while motor running)
7599251 ms ; Button pressed (while motor running)
7600912 ms ; Button pressed (while motor running)
7600962 ms ; Motor stopped - Micro switch triggered
7601172 ms ; Button pressed (no action triggered)
7601388 ms ; Button pressed (no action triggered)
7606935 ms ; Button pressed (no action triggered)
7607216 ms ; Button pressed (no action triggered)
7607451 ms ; Button pressed (no action triggered)
7607703 ms ; Button pressed (no action triggered)
7609560 ms ; Button pressed (no action triggered)
7609957 ms ; Button pressed (no action triggered)
7610440 ms ; Button pressed (no action triggered)
7610934 ms ; Button pressed (no action triggered)
7611419 ms ; Button pressed (no action triggered)
7612277 ms ; Button pressed (no action triggered)
7613158 ms ; Button pressed (no action triggered)
7614220 ms ; Button pressed (no action triggered)
7615797 ms ; Button pressed (no action triggered)
7616281 ms ; Button pressed (no action triggered)
7617299 ms ; Button pressed (no action triggered)
7618289 ms ; Button pressed (no action triggered)
7618566 ms ; Button pressed (no action triggered)
7618813 ms ; Button pressed (no action triggered)
8168341 ms ; Button pressed - Motor activated
8170345 ms ; Button pressed (while motor running)
8172291 ms ; Button pressed (while motor running)
8172438 ms ; Motor stopped - Micro switch triggered
8172651 ms ; Button pressed (no action triggered)
8172821 ms ; Button pressed (no action triggered)
8270565 ms ; Button pressed - Motor activated
8274716 ms ; Motor stopped - Micro switch triggered
8294472 ms ; Button pressed (no action triggered)
8295659 ms ; Button pressed (no action triggered)
8298886 ms ; Button pressed (no action triggered)
8306557 ms ; Button pressed - Motor activated
8310669 ms ; Motor stopped - Micro switch triggered
8430726 ms ; Button pressed - Motor activated
8432405 ms ; Button pressed (while motor running)
8433186 ms ; Button pressed (while motor running)
8433514 ms ; Button pressed (while motor running)
8433819 ms ; Button pressed (while motor running)
8434665 ms ; Button pressed (while motor running)
8434905 ms ; Motor stopped - Micro switch triggered
8434971 ms ; Button pressed (no action triggered)
8435301 ms ; Button pressed (no action triggered)
8435593 ms ; Button pressed (no action triggered)
8435834 ms ; Button pressed (no action triggered)
8437852 ms ; Button pressed (no action triggered)
8438097 ms ; Button pressed (no action triggered)
8438338 ms ; Button pressed (no action triggered)
8438574 ms ; Button pressed (no action triggered)
8438782 ms ; Button pressed (no action triggered)
8439022 ms ; Button pressed (no action triggered)
8439217 ms ; Button pressed (no action triggered)
8439441 ms ; Button pressed (no action triggered)
8691329 ms ; Button pressed - Motor activated
8695352 ms ; Motor stopped - Micro switch triggered
8787088 ms ; Button pressed - Motor activated
8789159 ms ; Button pressed (while motor running)
8791239 ms ; Motor stopped - Micro switch triggered
8791719 ms ; Button pressed (no action triggered)
8793047 ms ; Button pressed (no action triggered)
8794244 ms ; Button pressed (no action triggered)
8795620 ms ; Button pressed (no action triggered)
8796728 ms ; Button pressed (no action triggered)
8797650 ms ; Button pressed (no action triggered)
9090929 ms ; Button pressed - Motor activated
9095045 ms ; Motor stopped - Micro switch triggered
9129288 ms ; Button pressed - Motor activated
9132829 ms ; Button pressed (while motor running)
9133414 ms ; Motor stopped - Micro switch triggered
9138216 ms ; Button pressed (no action triggered)
9146500 ms ; Button pressed (no action triggered)
9147357 ms ; Button pressed (no action triggered)
9147656 ms ; Button pressed (no action triggered)
9147905 ms ; Button pressed (no action triggered)
9148137 ms ; Button pressed (no action triggered)
9149263 ms ; Button pressed (no action triggered)
9149485 ms ; Button pressed (no action triggered)
9149727 ms ; Button pressed (no action triggered)
9149980 ms ; Button pressed (no action triggered)
9150286 ms ; Button pressed (no action triggered)
9150725 ms ; Button pressed (no action triggered)
9150974 ms ; Button pressed (no action triggered)
9151234 ms ; Button pressed (no action triggered)
9151469 ms ; Button pressed (no action triggered)
9151686 ms ; Button pressed (no action triggered)
9151923 ms ; Button pressed (no action triggered)
9169456 ms ; Button pressed - Motor activated
9171803 ms ; Button pressed (while motor running)
9173561 ms ; Motor stopped - Micro switch triggered
9174505 ms ; Button pressed (no action triggered)
9176960 ms ; Button pressed (no action triggered)
9177261 ms ; Button pressed (no action triggered)
9208572 ms ; Button pressed - Motor activated
9209641 ms ; Button pressed (while motor running)
9212662 ms ; Motor stopped - Micro switch triggered
9286851 ms ; Button pressed - Motor activated
9287920 ms ; Button pressed (while motor running)
9290956 ms ; Motor stopped - Micro switch triggered
9317855 ms ; Button pressed (no action triggered)
9318084 ms ; Button pressed (no action triggered)
9318236 ms ; Button pressed (no action triggered)
9318601 ms ; Button pressed (no action triggered)
9318850 ms ; Button pressed (no action triggered)
9319269 ms ; Button pressed (no action triggered)
9319640 ms ; Button pressed (no action triggered)
9320310 ms ; Button pressed (no action triggered)
9321024 ms ; Button pressed - Motor activated
9322235 ms ; Button pressed (while motor running)
9325064 ms ; Motor stopped - Micro switch triggered
9327768 ms ; Button pressed (no action triggered)
9328227 ms ; Button pressed (no action triggered)
9328418 ms ; Button pressed (no action triggered)
9328603 ms ; Button pressed (no action triggered)
9342468 ms ; Button pressed (no action triggered)
9347817 ms ; Button pressed (no action triggered)
9348534 ms ; Button pressed (no action triggered)
9371051 ms ; Button pressed - Motor activated
9375121 ms ; Motor stopped - Micro switch triggered
9376930 ms ; Button pressed (no action triggered)
9378138 ms ; Button pressed (no action triggered)
9378695 ms ; Button pressed (no action triggered)
9382768 ms ; Button pressed (no action triggered)
9383358 ms ; Button pressed (no action triggered)
9529505 ms ; Button pressed - Motor activated
9533576 ms ; Motor stopped - Micro switch triggered
9535917 ms ; Button pressed (no action triggered)
9540189 ms ; Button pressed (no action triggered)
9541786 ms ; Button pressed (no action triggered)
9542838 ms ; Button pressed (no action triggered)
9607787 ms ; Button pressed - Motor activated
9610001 ms ; Button pressed (while motor running)
9611865 ms ; Motor stopped - Micro switch triggered
9612191 ms ; Button pressed (no action triggered)
9614014 ms ; Button pressed (no action triggered)
9618583 ms ; Button pressed (no action triggered)
9621211 ms ; Button pressed (no action triggered)
9639373 ms ; Button pressed (no action triggered)
9681433 ms ; Button pressed - Motor activated
9683301 ms ; Button pressed (while motor running)
9684345 ms ; Button pressed (while motor running)
9685456 ms ; Motor stopped - Micro switch triggered
9685989 ms ; Button pressed (no action triggered)
9687159 ms ; Button pressed (no action triggered)
9689833 ms ; Button pressed (no action triggered)
9693398 ms ; Button pressed (no action triggered)
9714579 ms ; Button pressed (no action triggered)
9795890 ms ; Button pressed - Motor activated
9798903 ms ; Button pressed (while motor running)
9799964 ms ; Motor stopped - Micro switch triggered
9802310 ms ; Button pressed (no action triggered)
9808773 ms ; Button pressed (no action triggered)
9814900 ms ; Button pressed (no action triggered)
9815245 ms ; Button pressed (no action triggered)
9816605 ms ; Button pressed (no action triggered)
9907302 ms ; Button pressed - Motor activated
9911217 ms ; Button pressed (while motor running)
9911351 ms ; Motor stopped - Micro switch triggered
9920195 ms ; Button pressed (no action triggered)
9940809 ms ; Button pressed (no action triggered)
9941079 ms ; Button pressed (no action triggered)
9941336 ms ; Button pressed (no action triggered)
9941516 ms ; Button pressed - Motor activated
9945579 ms ; Motor stopped - Micro switch triggered
10098609 ms ; Button pressed - Motor activated
10099940 ms ; Button pressed (while motor running)
10100174 ms ; Button pressed (while motor running)
10100363 ms ; Button pressed (while motor running)
10100533 ms ; Button pressed (while motor running)
10100737 ms ; Button pressed (while motor running)
10102643 ms ; Motor stopped - Micro switch triggered
10109364 ms ; Button pressed (no action triggered)
10109628 ms ; Button pressed (no action triggered)
10109870 ms ; Button pressed (no action triggered)
10110100 ms ; Button pressed (no action triggered)
10110352 ms ; Button pressed (no action triggered)
10111009 ms ; Button pressed (no action triggered)
10111585 ms ; Button pressed (no action triggered)
10114454 ms ; Button pressed (no action triggered)
10116069 ms ; Button pressed (no action triggered)
10116347 ms ; Button pressed (no action triggered)
10116498 ms ; Button pressed (no action triggered)
10116861 ms ; Button pressed (no action triggered)
10117142 ms ; Button pressed (no action triggered)
10117336 ms ; Button pressed (no action triggered)
10117522 ms ; Button pressed (no action triggered)
10117756 ms ; Button pressed (no action triggered)
