258 ms ; Init
47295 ms ; SW has b18923099 ms ; Motor stopped - Micro switch triggered
18933231 ms ; Button pressed (no action triggered)
18933781 ms ; Button pressed (no action triggered)
18934167 ms ; Button pressed (no action triggered)
18934499 ms ; Button pressed (no action triggered)
18941560 ms ; Button pressed (no action triggered)
18942102 ms ; Button pressed (no action triggered)
18942388 ms ; Button pressed (no action triggered)
18942650 ms ; Button pressed (no action triggered)
18945548 ms ; Button pressed (no action triggered)
18946138 ms ; Button pressed (no action triggered)
18948210 ms ; Button pressed (no action triggered)
18950055 ms ; Button pressed (no action triggered)
18950416 ms ; Button pressed (no action triggered)
18950745 ms ; Button pressed (no action triggered)
18951018 ms ; Button pressed (no action triggered)
18951290 ms ; Button pressed (no action triggered)
18952335 ms ; Button pressed (no action triggered)
18952795 ms ; Button pressed (no action triggered)
18954107 ms ; Button pressed - Motor activated
18958253 ms ; Motor stopped - Micro switch triggered
18958665 ms ; Button pressed (no action triggered)
18959596 ms ; Button pressed (no action triggered)
18960648 ms ; Button pressed (no action triggered)
18961285 ms ; Button pressed (no action triggered)
18961853 ms ; Button pressed (no action triggered)
18962141 ms ; Button pressed (no action triggered)
18962608 ms ; Button pressed (no action triggered)
18963060 ms ; Button pressed (no action triggered)
18963896 ms ; Button pressed (no action triggered)
18965169 ms ; Button pressed (no action triggered)
18965319 ms ; Button pressed (no action triggered)
18965682 ms ; Button pressed (no action triggered)
18965981 ms ; Button pressed (no action triggered)
18966259 ms ; Button pressed (no action triggered)
18966592 ms ; Button pressed (no action triggered)
18966957 ms ; Button pressed (no action triggered)
18967418 ms ; Button pressed (no action triggered)
18967729 ms ; Button pressed (no action triggered)
18968444 ms ; Button pressed (no action triggered)
18968727 ms ; Button pressed (no action triggered)
18969220 ms ; Button pressed (no action triggered)
18969500 ms ; Button pressed (no action triggered)
18969743 ms ; Button pressed (no action triggered)
18969973 ms ; Button pressed (no action triggered)
18970217 ms ; Button pressed (no action triggered)
18970463 ms ; Button pressed (no action triggered)
18970734 ms ; Button pressed (no action triggered)
18971008 ms ; Button pressed (no action triggered)
18971261 ms ; Button pressed (no action triggered)
18971489 ms ; Button pressed (no action triggered)
18971762 ms ; Button pressed (no action triggered)
18972035 ms ; Button pressed (no action triggered)
18972303 ms ; Button pressed (no action triggered)
18973113 ms ; Button pressed (no action triggered)
19933091 ms ; Button pressed - Motor activated
19937227 ms ; Motor stopped - Micro switch triggered
19953313 ms ; Button pressed (no action triggered)
19953579 ms ; Button pressed (no action triggered)
19953815 ms ; Button pressed (no action triggered)
19954041 ms ; Button pressed (no action triggered)
19954296 ms ; Button pressed (no action triggered)
19954577 ms ; Button pressed (no action triggered)
19954810 ms ; Button pressed (no action triggered)
19955052 ms ; Button pressed (no action triggered)
19956121 ms ; Button pressed (no action triggered)
20963402 ms ; Button pressed - Motor activated
20965207 ms ; Button pressed (while motor running)
20965979 ms ; Button pressed (while motor running)
20966884 ms ; Button pressed (while motor running)
20967570 ms ; Motor stopped - Micro switch triggered
20980791 ms ; Button pressed (no action triggered)
20999491 ms ; Button pressed - Motor activated
21003658 ms ; Motor stopped - Micro switch triggered
21044798 ms ; Button pressed - Motor activated
21047947 ms ; Button pressed (while motor running)
21048207 ms ; Button pressed (while motor running)
21048421 ms ; Button pressed (while motor running)
21048974 ms ; Motor stopped - Micro switch triggered
21053205 ms ; Button pressed (no action triggered)
21233081 ms ; Button pressed - Motor activated
21236730 ms ; Button pressed (while motor running)
21237057 ms ; Button pressed (while motor running)
21237261 ms ; Motor stopped - Micro switch triggered
21237413 ms ; Button pressed (no action triggered)
21237884 ms ; Button pressed (no action triggered)
21241653 ms ; Button pressed (no action triggered)
21581565 ms ; Button pressed - Motor activated
21583150 ms ; Button pressed (while motor running)
21583417 ms ; Button pressed (while motor running)
21583942 ms ; Button pressed (while motor running)
21585707 ms ; Motor stopped - Micro switch triggered
21589564 ms ; Button pressed (no action triggered)
21592242 ms ; Button pressed (no action triggered)
22302160 ms ; Button pressed - Motor activated
22303544 ms ; Button pressed (while motor running)
22304092 ms ; Button pressed (while motor running)
22304802 ms ; Button pressed (while motor running)
22306295 ms ; Motor stopped - Micro switch triggered
22306439 ms ; Button pressed (no action triggered)
22307921 ms ; Button pressed (no action triggered)
22309864 ms ; Button pressed (no action triggered)
22310616 ms ; Button pressed (no action triggered)
22313952 ms ; Button pressed (no action triggered)
22330799 ms ; Button pressed (no action triggered)
22330933 ms ; Button pressed (no action triggered)
22331152 ms ; Button pressed (no action triggered)
22331507 ms ; Button pressed (no action triggered)
22331697 ms ; Button pressed (no action triggered)
22332020 ms ; Button pressed (no action triggered)
22332219 ms ; Button pressed (no action triggered)
22332404 ms ; Button pressed (no action triggered)
22332608 ms ; Button pressed (no action triggered)
22333412 ms ; Button pressed (no action triggered)
22333618 ms ; Button pressed (no action triggered)
22335056 ms ; Button pressed (no action triggered)
22335275 ms ; Button pressed (no action triggered)
22336200 ms ; Button pressed (no action triggered)
22373184 ms ; Button pressed - Motor activated
22374288 ms ; Button pressed (while motor running)
22377328 ms ; Motor stopped - Micro switch triggered
22377543 ms ; Button pressed (no action triggered)
22382075 ms ; Button pressed (no action triggered)
22382331 ms ; Button pressed (no action triggered)
22382590 ms ; Button pressed (no action triggered)
22382811 ms ; Button pressed (no action triggered)
22384160 ms ; Button pressed (no action triggered)
22384589 ms ; Button pressed (no action triggered)
22385241 ms ; Button pressed (no action triggered)
22385497 ms ; Button pressed (no action triggered)
22388736 ms ; Button pressed (no action triggered)
22389820 ms ; Button pressed (no action triggered)
22398266 ms ; Button pressed (no action triggered)
22399030 ms ; Button pressed (no action triggered)
22404007 ms ; Button pressed (no action triggered)
22405259 ms ; Button pressed (no action triggered)
22408379 ms ; Button pressed - Motor activated
22412473 ms ; Motor stopped - Micro switch triggered
22412600 ms ; Button pressed (no action triggered)
22412990 ms ; Button pressed (no action triggered)
22413406 ms ; Button pressed (no action triggered)
22413880 ms ; Button pressed (no action triggered)
22415206 ms ; Button pressed (no action triggered)
22416634 ms ; Button pressed (no action triggered)
22423004 ms ; Button pressed (no action triggered)
22423440 ms ; Button pressed (no action triggered)
22423938 ms ; Button pressed (no action triggered)
22436779 ms ; Button pressed (no action triggered)
22440631 ms ; Button pressed (no action triggered)
22441023 ms ; Button pressed (no action triggered)
22555480 ms ; Button pressed - Motor activated
22557275 ms ; Button pressed (while motor running)
22559594 ms ; Motor stopped - Micro switch triggered
22561089 ms ; Button pressed (no action triggered)
22563558 ms ; Button pressed (no action triggered)
22573643 ms ; Button pressed (no action triggered)
22577889 ms ; Button pressed (no action triggered)
22579743 ms ; Button pressed (no action triggered)
22580695 ms ; Button pressed (no action triggered)
22582346 ms ; Button pressed (no action triggered)
22583242 ms ; Button pressed (no action triggered)
22584209 ms ; Button pressed (no action triggered)
22586366 ms ; Button pressed (no action triggered)
22588297 ms ; Button pressed (no action triggered)
22589248 ms ; Button pressed (no action triggered)
22680238 ms ; Button pressed - Motor activated
22682370 ms ; Button pressed (while motor running)
22683459 ms ; Button pressed (while motor running)
22684337 ms ; Motor stopped - Micro switch triggered
22685157 ms ; Button pressed (no action triggered)
22686667 ms ; Button pressed (no action triggered)
22687352 ms ; Button pressed (no action triggered)
22696043 ms ; Button pressed (no action triggered)
22760154 ms ; Button pressed - Motor activated
22761620 ms ; Button pressed (while motor running)
22762434 ms ; Button pressed (while motor running)
22762870 ms ; Button pressed (while motor running)
22763487 ms ; Button pressed (while motor running)
22763693 ms ; Button pressed (while motor running)
22764260 ms ; Motor stopped - Micro switch triggered
22767456 ms ; Button pressed (no action triggered)
22767920 ms ; Button pressed (no action triggered)
22768123 ms ; Button pressed (no action triggered)
22768322 ms ; Button pressed (no action triggered)
22768514 ms ; Button pressed (no action triggered)
22768708 ms ; Button pressed (no action triggered)
22768924 ms ; Button pressed (no action triggered)
22769140 ms ; Button pressed (no action triggered)
22769366 ms ; Button pressed (no action triggered)
22769601 ms ; Button pressed (no action triggered)
22775120 ms ; Button pressed (no action triggered)
22796354 ms ; Button pressed - Motor activated
22798394 ms ; Button pressed (while motor running)
22800450 ms ; Motor stopped - Micro switch triggered
22806488 ms ; Button pressed (no action triggered)
22837302 ms ; Button pressed - Motor activated
22841430 ms ; Motor stopped - Micro switch triggered
22855190 ms ; Button pressed (no action triggered)
22855843 ms ; Button pressed (no action triggered)
22862650 ms ; Button pressed (no action triggered)
22862766 ms ; Button pressed (no action triggered)
22864536 ms ; Button pressed (no action triggered)
22874062 ms ; Button pressed - Motor activated
22875140 ms ; Button pressed (while motor running)
22875390 ms ; Button pressed (while motor running)
22875663 ms ; Button pressed (while motor running)
22875943 ms ; Button pressed (while motor running)
22876236 ms ; Button pressed (while motor running)
22876542 ms ; Button pressed (while motor running)
22876835 ms ; Button pressed (while motor running)
22878121 ms ; Motor stopped - Micro switch triggered
22885864 ms ; Button pressed (no action triggered)
22886382 ms ; Button pressed (no action triggered)
22941407 ms ; Button pressed - Motor activated
22945506 ms ; Motor stopped - Micro switch triggered
22952543 ms ; Button pressed (no action triggered)
22954251 ms ; Button pressed (no action triggered)
22957116 ms ; Button pressed (no action triggered)
22957339 ms ; Button pressed (no action triggered)
22957566 ms ; Button pressed (no action triggered)
22957848 ms ; Button pressed (no action triggered)
22958133 ms ; Button pressed (no action triggered)
22958425 ms ; Button pressed (no action triggered)
22958962 ms ; Button pressed (no action triggered)
